"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
3,490159434;7,842423991;8,038917529;4,952066325;3,678124896;4,097076946;4,731373639;6,490065397;9,715315442;9,207833671;6,552617768
3,802806576;3,490159434;7,842423991;8,038917529;4,952066325;3,678124896;4,097076946;4,731373639;6,490065397;9,715315442;9,207833671
8,246329106;3,802806576;3,490159434;7,842423991;8,038917529;4,952066325;3,678124896;4,097076946;4,731373639;6,490065397;9,715315442
9,315528265;8,246329106;3,802806576;3,490159434;7,842423991;8,038917529;4,952066325;3,678124896;4,097076946;4,731373639;6,490065397
6,01253773;9,315528265;8,246329106;3,802806576;3,490159434;7,842423991;8,038917529;4,952066325;3,678124896;4,097076946;4,731373639
2,927300426;6,01253773;9,315528265;8,246329106;3,802806576;3,490159434;7,842423991;8,038917529;4,952066325;3,678124896;4,097076946
2,121295379;2,927300426;6,01253773;9,315528265;8,246329106;3,802806576;3,490159434;7,842423991;8,038917529;4,952066325;3,678124896
-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265;8,246329106;3,802806576;3,490159434;7,842423991;8,038917529;4,952066325
-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265;8,246329106;3,802806576;3,490159434;7,842423991;8,038917529
0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265;8,246329106;3,802806576;3,490159434;7,842423991
0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265;8,246329106;3,802806576;3,490159434
-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265;8,246329106;3,802806576
-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265;8,246329106
-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773;9,315528265
2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426;6,01253773
1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379;2,927300426
-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765;2,121295379
-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857;-0,467634765
-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303;-1,486929857
-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956;0,225288303
-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074;0,600771956
-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116;-2,41218074
-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801;-4,143629116
0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877;-1,484994801
-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423;2,242424877
-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696;1,800267423
-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085;-6,158994696
-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474;-13,320018085
-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488;-11,106873474
-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701;-6,499115488
-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566;-3,417250701
-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075;-3,588170566
0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012;-0,623987075
-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361;0,549153012
-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153;-4,088818361
-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996;-7,882289153
-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258;-5,720865996
-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645;-5,244709258
-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199;-10,314103645
0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885;-13,654935199
-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606;-8,189685885
-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214;-0,581791606
2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311;0,220409214
2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051;-4,428413311
-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064;-6,798621051
-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578;-7,44846064
-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511;-8,90501578
-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158;-8,187710511
-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308;-2,619619158
-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257;0,919637308
3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631;-1,008980257
4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758;-2,805956631
0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536;2,794656758
-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025;2,267465536
-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659;-9,069160025
-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188;-17,879128659
-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382;-11,184986188
-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966;-1,759512382
-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259;-1,830183966
-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453;-1,255837259
-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759;3,360798453
-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001;4,450272759
2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065;0,597160366000001
1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434;-3,026430065
-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187;-4,135030434
-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178;-5,420843187
-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853;-6,71439178
-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626;-7,526816853
-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276;-10,16993626
-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175;-11,209655276
-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851;-7,458774175
-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648;-2,029546851
-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166;2,503624648
0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233;1,451570166
1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032;-4,617343233
-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116;-9,969313032
-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827;-10,744870116
-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997;-7,853857827
-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464;-7,267997
-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444;-7,851391464
-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042;-6,657089444
-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476;-3,537646042
-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972;-0,976303476
-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298;0,883225972
-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308;1,465232298
-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509;-0,804919308
4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584;-7,92785509
0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285;-12,440106584
-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897;-9,119251285
-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634;-6,122572897
3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775;-6,857670634
1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947;-7,869932775
-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938;-6,563863947
-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463;-5,774095938
-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962;-5,252753463
-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072;-0,112759962
-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037;4,080882072
-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104;0,38023037
0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377;-5,725869104
1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958;-4,523233377
-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025;3,147217958
-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182;1,966865025
-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297;-7,494449182
-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205;-11,505399297
-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796;-9,018004205
-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782;-9,415843796
-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737;-12,438685782
-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853;-7,681991737
-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407;0,962263853
-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613;1,155013407
-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266;-2,477630613
-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271;-3,53242266
-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215;-5,667905271
0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877;-13,645600215
-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349;-19,955386877
-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673;-17,178900349
-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012;-12,92102673
-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403;-12,050551012
-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446;-12,519760403
0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475;-9,064741446
0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144;-5,788711475
1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673;-4,219130144
2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701;-0,95758673
-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293;0,779621701
-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148;-1,777273293
-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734;-7,321878148
-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947;-9,625913734
-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248;-5,719735947
-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999;-1,114317248
-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216;0,0167220519999999
5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978;0,311532216
5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437;1,919179978
0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591;2,58769437
0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653;-1,696597591
4,514645318;0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612;-5,726845653
2,048424924;4,514645318;0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887;-6,418941612
-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238;-7,389740887
-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125;-9,202459238
4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254;-7,927525125
8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969;5,342103548;5,921444857;-0,999866254
6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969;5,342103548;5,921444857
6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969;5,342103548
4,521077559;6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656;0,621760969
-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318;0,764879656
-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924;4,514645318
-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284;2,048424924
1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051;-5,006998284
0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232;4,801702788;-4,771639051
-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232;4,801702788
1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129;8,263458232
6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793;6,003762129
1,224621207;6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559;6,114654793
-3,850820833;1,224621207;6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817;4,521077559
-1,279082934;-3,850820833;1,224621207;6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647;-3,160422817
1,705266236;-1,279082934;-3,850820833;1,224621207;6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965;-11,542820647
-0,314209995;1,705266236;-1,279082934;-3,850820833;1,224621207;6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994;-6,57270965
0,10891991;-0,314209995;1,705266236;-1,279082934;-3,850820833;1,224621207;6,398364926;1,2417981;-2,94819205;0,637314582000001;1,616154994
