"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
0,449;1,064;1,728;2,593;3,605;4,072;3,887;3,709;3,014;2,081;0,876;0,0490000000000001;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,259877893;0,653156817;0,723085978;0,545476243;0,403292787;0,297911752;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;1,163039112;0,948760749;0,977079843;0,759531414;0,766787012;0,78785804;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;0,117930073;0,159585013;0,429939937;1,00822298;1,055355375;1,010097709;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;0,788857043;0,715803968;0,684592764;0,677226395;0,863526574;0,794190365;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,894343825;-0,977304083;-0,946094022;-0,627149165;-0,647632099;-0,720234766;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;-0,727048287;-0,79248849;-0,925801979;-0,955762774;-1,112918478;-1,244566396;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;0,1119858;0,284138385;0,284653725;0,444685361;0,207794066;0,396664816;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;-0,608708336;-0,70247356;-0,829841213;-0,917416622;-1,076057438;-1,117265719;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;3,961352758;3,995873478;3,999055734;3,962032357;3,892440548;3,790031639;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;4,776691816;4,80674248;4,807703621;4,768900451;4,699924997;4,600145811;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;5,47624608;5,484771249;5,478680097;5,452561755;5,412101955;5,358442731;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;4,792395012;4,757027097;4,739333678;4,742924061;4,76843542;4,806011904;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,197081261;5,16632989;5,148396811;5,146416043;5,160170757;5,182353602;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565;5,753469376;5,739146757;5,727848462;5,720734295;5,717071544;5,715246836
0,397;0,449;1,064;1,728;2,593;3,605;4,072;3,887;3,709;3,014;2,081;0,876;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,259877893;0,653156817;0,723085978;0,545476243;0,403292787;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;1,163039112;0,948760749;0,977079843;0,759531414;0,766787012;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;0,117930073;0,159585013;0,429939937;1,00822298;1,055355375;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;0,788857043;0,715803968;0,684592764;0,677226395;0,863526574;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,894343825;-0,977304083;-0,946094022;-0,627149165;-0,647632099;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;-0,727048287;-0,79248849;-0,925801979;-0,955762774;-1,112918478;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;0,1119858;0,284138385;0,284653725;0,444685361;0,207794066;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;-0,608708336;-0,70247356;-0,829841213;-0,917416622;-1,076057438;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;3,961352758;3,995873478;3,999055734;3,962032357;3,892440548;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;4,776691816;4,80674248;4,807703621;4,768900451;4,699924997;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;5,47624608;5,484771249;5,478680097;5,452561755;5,412101955;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;4,792395012;4,757027097;4,739333678;4,742924061;4,76843542;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,197081261;5,16632989;5,148396811;5,146416043;5,160170757;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565;5,753469376;5,739146757;5,727848462;5,720734295;5,717071544
0,705;0,397;0,449;1,064;1,728;2,593;3,605;4,072;3,887;3,709;3,014;2,081;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,259877893;0,653156817;0,723085978;0,545476243;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;1,163039112;0,948760749;0,977079843;0,759531414;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;0,117930073;0,159585013;0,429939937;1,00822298;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;0,788857043;0,715803968;0,684592764;0,677226395;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,894343825;-0,977304083;-0,946094022;-0,627149165;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;-0,727048287;-0,79248849;-0,925801979;-0,955762774;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;0,1119858;0,284138385;0,284653725;0,444685361;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;-0,608708336;-0,70247356;-0,829841213;-0,917416622;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;3,961352758;3,995873478;3,999055734;3,962032357;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;4,776691816;4,80674248;4,807703621;4,768900451;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;5,47624608;5,484771249;5,478680097;5,452561755;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;4,792395012;4,757027097;4,739333678;4,742924061;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,197081261;5,16632989;5,148396811;5,146416043;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565;5,753469376;5,739146757;5,727848462;5,720734295
1,421;0,705;0,397;0,449;1,064;1,728;2,593;3,605;4,072;3,887;3,709;3,014;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,259877893;0,653156817;0,723085978;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;1,163039112;0,948760749;0,977079843;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;0,117930073;0,159585013;0,429939937;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;0,788857043;0,715803968;0,684592764;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,894343825;-0,977304083;-0,946094022;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;-0,727048287;-0,79248849;-0,925801979;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;0,1119858;0,284138385;0,284653725;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;-0,608708336;-0,70247356;-0,829841213;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;3,961352758;3,995873478;3,999055734;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;4,776691816;4,80674248;4,807703621;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;5,47624608;5,484771249;5,478680097;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;4,792395012;4,757027097;4,739333678;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,197081261;5,16632989;5,148396811;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565;5,753469376;5,739146757;5,727848462
2,308;1,421;0,705;0,397;0,449;1,064;1,728;2,593;3,605;4,072;3,887;3,709;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,259877893;0,653156817;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;1,163039112;0,948760749;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;0,117930073;0,159585013;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;0,788857043;0,715803968;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,894343825;-0,977304083;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;-0,727048287;-0,79248849;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;0,1119858;0,284138385;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;-0,608708336;-0,70247356;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;3,961352758;3,995873478;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;4,776691816;4,80674248;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;5,47624608;5,484771249;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;4,792395012;4,757027097;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,197081261;5,16632989;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565;5,753469376;5,739146757
2,918;2,308;1,421;0,705;0,397;0,449;1,064;1,728;2,593;3,605;4,072;3,887;0,623109668;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,259877893;1,148022769;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;1,163039112;0,412643217;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;0,117930073;0,111568409;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;0,788857043;-0,500822655;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,894343825;-0,532726741;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;-0,727048287;-0,072702614;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;0,1119858;-0,182914677;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;-0,608708336;3,708644549;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;3,961352758;4,520378963;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;4,776691816;5,341483091;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;5,47624608;5,015570255;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;4,792395012;5,360510167;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,197081261;5,792471856;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565;5,753469376
3,578;2,918;2,308;1,421;0,705;0,397;0,449;1,064;1,728;2,593;3,605;4,072;0,621876725;0,623109668;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,380203184;0,889139155;1,148022769;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,293826187;0,561529872;0,412643217;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,981471219;-0,056231128;0,111568409;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;0,667545624;-0,404317184;-0,500822655;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,611695564;-0,526760443;-0,532726741;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;-0,433494903;0,48065501;-0,072702614;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;0,089312594;-0,058294708;-0,182914677;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;-0,391352611;3,649180811;3,708644549;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;3,903783938;4,471804101;4,520378963;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;4,725708989;5,327168093;5,341483091;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;5,457386576;4,88889386;5,015570255;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;4,855743854;5,261863553;5,360510167;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,248769611;5,761683102;5,792471856;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818;5,773151565
3,575;3,578;2,918;2,308;1,421;0,705;0,397;0,449;1,064;1,728;2,593;3,605;0,581049173;0,621876725;0,623109668;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,526496965;0,924592989;0,889139155;1,148022769;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,038003558;0,331811927;0,561529872;0,412643217;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;1,084779042;0,059808686;-0,056231128;0,111568409;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;0,512811937;-0,471080918;-0,404317184;-0,500822655;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,805515769;-0,589284866;-0,526760443;-0,532726741;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;-0,504088941;0,452105039;0,48065501;-0,072702614;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;0,08520226;-0,074560872;-0,058294708;-0,182914677;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;-0,353916344;3,59448883;3,649180811;3,708644549;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;3,849502804;4,426353533;4,471804101;4,520378963;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;4,679853308;5,311809994;5,327168093;5,341483091;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;5,439376659;4,794522949;4,88889386;5,015570255;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;4,957196828;5,186508498;5,261863553;5,360510167;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,327721066;5,736422621;5,761683102;5,792471856;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666;5,798391818
3,042;3,575;3,578;2,918;2,308;1,421;0,705;0,397;0,449;1,064;1,728;2,593;0,475188839;0,581049173;0,621876725;0,623109668;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,512868128;0,590685378;0,924592989;0,889139155;1,148022769;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,477987058;0,643996175;0,331811927;0,561529872;0,412643217;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,785216695;0,2246333;0,059808686;-0,056231128;0,111568409;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;0,567526657;-0,286950879;-0,471080918;-0,404317184;-0,500822655;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,843936817;-0,503623143;-0,589284866;-0,526760443;-0,532726741;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;-0,505822175;0,247999825;0,452105039;0,48065501;-0,072702614;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,014808581;-0,182615336;-0,074560872;-0,058294708;-0,182914677;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;-0,380412268;3,546408266;3,59448883;3,649180811;3,708644549;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;3,808041222;4,382910085;4,426353533;4,471804101;4,520378963;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;4,644555831;5,29553577;5,311809994;5,327168093;5,341483091;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;5,422238971;4,722797731;4,794522949;4,88889386;5,015570255;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,069906654;5,128234489;5,186508498;5,261863553;5,360510167;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,414842736;5,715535356;5,736422621;5,761683102;5,792471856;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926;5,825104666
2,128;3,042;3,575;3,578;2,918;2,308;1,421;0,705;0,397;0,449;1,064;1,728;0,398896168;0,475188839;0,581049173;0,621876725;0,623109668;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,670964046;0,446320869;0,590685378;0,924592989;0,889139155;1,148022769;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,263163967;0,669367149;0,643996175;0,331811927;0,561529872;0,412643217;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;1,121732089;0,459580811;0,2246333;0,059808686;-0,056231128;0,111568409;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;0,556240178;-0,359079911;-0,286950879;-0,471080918;-0,404317184;-0,500822655;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,810803668;-0,393022701;-0,503623143;-0,589284866;-0,526760443;-0,532726741;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;-0,362552189;0,24820302;0,247999825;0,452105039;0,48065501;-0,072702614;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;0,117778473;-0,322311112;-0,182615336;-0,074560872;-0,058294708;-0,182914677;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;-0,637404948;3,523848343;3,546408266;3,59448883;3,649180811;3,708644549;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;3,78697304;4,363220692;4,382910085;4,426353533;4,471804101;4,520378963;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;4,623889211;5,290572846;5,29553577;5,311809994;5,327168093;5,341483091;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;5,408488295;4,722365004;4,722797731;4,794522949;4,88889386;5,015570255;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,166865706;5,122168736;5,128234489;5,186508498;5,261863553;5,360510167;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,489211592;5,707561452;5,715535356;5,736422621;5,761683102;5,792471856;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127;5,846718926
1,326;2,128;3,042;3,575;3,578;2,918;2,308;1,421;0,705;0,397;0,449;1,064;0,374315421;0,398896168;0,475188839;0,581049173;0,621876725;0,623109668;0,82196898;0,886101618;0,888162518;0,966837596;0,988689805;0,832540649;0,274895818;0,446320869;0,590685378;0,924592989;0,889139155;1,148022769;0,890568664;1,041698139;1,284278202;0,577956662;0,455614776;0,332318783;0,768819912;0,669367149;0,643996175;0,331811927;0,561529872;0,412643217;0,628762746;0,518098463;0,373868233;1,027715217;1,092517619;1,258825233;0,596836359;0,459580811;0,2246333;0,059808686;-0,056231128;0,111568409;0,171130043;0,199216416;0,269446159;0,380063695;0,569291716;0,505313654;-0,494283099;-0,359079911;-0,286950879;-0,471080918;-0,404317184;-0,500822655;-0,610641034;-0,633042385;-0,782803498;-0,694219097;-0,71766655;-0,665744172;-0,368348409;-0,393022701;-0,503623143;-0,589284866;-0,526760443;-0,532726741;-0,455589319;-0,284530079;-0,286351905;-0,251645323;-0,281171663;-0,302986904;0,265554587;0,24820302;0,247999825;0,452105039;0,48065501;-0,072702614;0,14658989;0,112619381;0,256627538;-0,053166913;-0,087068526;0,208688056;-0,408455892;-0,322311112;-0,182615336;-0,074560872;-0,058294708;-0,182914677;-0,148177468;-0,430730094;-0,55941224;-0,647724717;-0,698971044;-0,538223482;3,528458377;3,523848343;3,546408266;3,59448883;3,649180811;3,708644549;3,773803376;3,814349916;3,827574185;3,82233204;3,811058355;3,797953872;4,367634791;4,363220692;4,382910085;4,426353533;4,471804101;4,520378963;4,57392026;4,612035814;4,62962046;4,631484974;4,630087867;4,626218213;5,295785562;5,290572846;5,29553577;5,311809994;5,327168093;5,341483091;5,35859922;5,373669622;5,383025787;5,387668469;5,393961151;5,400779455;4,766589572;4,722365004;4,722797731;4,794522949;4,88889386;5,015570255;5,134635173;5,228062018;5,306083744;5,332994243;5,332776169;5,261153435;5,148599507;5,122168736;5,128234489;5,186508498;5,261863553;5,360510167;5,45267225;5,52599756;5,58731095;5,610047524;5,612088821;5,559502876;5,707748903;5,707561452;5,715535356;5,736422621;5,761683102;5,792471856;5,820588367;5,84404578;5,864194346;5,873624017;5,877287996;5,864859127
