"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11"
-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468;-6,962266751
-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286;-7,208991468
-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257;-6,851922286
-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744;-8,318242257
-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705;-11,511751744
-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315;-12,475484705
1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045;-6,407970315
2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234;4,258313045
0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685;7,673448234
-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449;-1,421046685
-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276;-10,685870449
-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953;-9,497046276
0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511;-4,303058953
0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102;-3,948272511
-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199;-5,621462102
-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833;-3,297123199
-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476;1,028316833
-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803;2,493192476
-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238;0,472943803
-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904;-3,528036238
-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947;-5,939280904
-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116;-3,321316947
-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995;0,484833116
-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262;0,298719995
-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434;-1,515632262
-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729;-1,124093434
-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892;-0,105520729
-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257;-1,393821892
-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597;-3,292921257
-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175;-3,030377597
0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157;-2,052148175
0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126;-2,309524157
1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264;-2,251010126
2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001;-0,827998264
3,242664862;2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953;-0,0242754720000001
2,69908484;3,242664862;2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914;-0,956212953
2,939019897;2,69908484;3,242664862;2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763;-2,470760914
3,819924777;2,939019897;2,69908484;3,242664862;2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992;-3,116886763
5,288664389;3,819924777;2,939019897;2,69908484;3,242664862;2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011;-2,581235992
6,876221939;5,288664389;3,819924777;2,939019897;2,69908484;3,242664862;2,656313479;1,049152639;0,627279778;0,486608828;-0,972262011
6,509946932;6,876221939;5,288664389;3,819924777;2,939019897;2,69908484;3,242664862;2,656313479;1,049152639;0,627279778;0,486608828
4,814106985;6,509946932;6,876221939;5,288664389;3,819924777;2,939019897;2,69908484;3,242664862;2,656313479;1,049152639;0,627279778
4,794407197;4,814106985;6,509946932;6,876221939;5,288664389;3,819924777;2,939019897;2,69908484;3,242664862;2,656313479;1,049152639
6,010327292;4,794407197;4,814106985;6,509946932;6,876221939;5,288664389;3,819924777;2,939019897;2,69908484;3,242664862;2,656313479
5,373438276;6,010327292;4,794407197;4,814106985;6,509946932;6,876221939;5,288664389;3,819924777;2,939019897;2,69908484;3,242664862
3,502174362;5,373438276;6,010327292;4,794407197;4,814106985;6,509946932;6,876221939;5,288664389;3,819924777;2,939019897;2,69908484
3,304987868;3,502174362;5,373438276;6,010327292;4,794407197;4,814106985;6,509946932;6,876221939;5,288664389;3,819924777;2,939019897
3,962113225;3,304987868;3,502174362;5,373438276;6,010327292;4,794407197;4,814106985;6,509946932;6,876221939;5,288664389;3,819924777
3,39360614;3,962113225;3,304987868;3,502174362;5,373438276;6,010327292;4,794407197;4,814106985;6,509946932;6,876221939;5,288664389
2,975925134;3,39360614;3,962113225;3,304987868;3,502174362;5,373438276;6,010327292;4,794407197;4,814106985;6,509946932;6,876221939
2,93129648;2,975925134;3,39360614;3,962113225;3,304987868;3,502174362;5,373438276;6,010327292;4,794407197;4,814106985;6,509946932
2,725379155;2,93129648;2,975925134;3,39360614;3,962113225;3,304987868;3,502174362;5,373438276;6,010327292;4,794407197;4,814106985
4,185949632;2,725379155;2,93129648;2,975925134;3,39360614;3,962113225;3,304987868;3,502174362;5,373438276;6,010327292;4,794407197
6,782162484;4,185949632;2,725379155;2,93129648;2,975925134;3,39360614;3,962113225;3,304987868;3,502174362;5,373438276;6,010327292
7,318795091;6,782162484;4,185949632;2,725379155;2,93129648;2,975925134;3,39360614;3,962113225;3,304987868;3,502174362;5,373438276
5,540775004;7,318795091;6,782162484;4,185949632;2,725379155;2,93129648;2,975925134;3,39360614;3,962113225;3,304987868;3,502174362
4,413948548;5,540775004;7,318795091;6,782162484;4,185949632;2,725379155;2,93129648;2,975925134;3,39360614;3,962113225;3,304987868
5,363780421;4,413948548;5,540775004;7,318795091;6,782162484;4,185949632;2,725379155;2,93129648;2,975925134;3,39360614;3,962113225
6,475868748;5,363780421;4,413948548;5,540775004;7,318795091;6,782162484;4,185949632;2,725379155;2,93129648;2,975925134;3,39360614
6,119143516;6,475868748;5,363780421;4,413948548;5,540775004;7,318795091;6,782162484;4,185949632;2,725379155;2,93129648;2,975925134
5,414350595;6,119143516;6,475868748;5,363780421;4,413948548;5,540775004;7,318795091;6,782162484;4,185949632;2,725379155;2,93129648
5,868734726;5,414350595;6,119143516;6,475868748;5,363780421;4,413948548;5,540775004;7,318795091;6,782162484;4,185949632;2,725379155
6,732423623;5,868734726;5,414350595;6,119143516;6,475868748;5,363780421;4,413948548;5,540775004;7,318795091;6,782162484;4,185949632
6,43869775;6,732423623;5,868734726;5,414350595;6,119143516;6,475868748;5,363780421;4,413948548;5,540775004;7,318795091;6,782162484
4,88742947;6,43869775;6,732423623;5,868734726;5,414350595;6,119143516;6,475868748;5,363780421;4,413948548;5,540775004;7,318795091
3,021660138;4,88742947;6,43869775;6,732423623;5,868734726;5,414350595;6,119143516;6,475868748;5,363780421;4,413948548;5,540775004
2,00168453;3,021660138;4,88742947;6,43869775;6,732423623;5,868734726;5,414350595;6,119143516;6,475868748;5,363780421;4,413948548
2,707887375;2,00168453;3,021660138;4,88742947;6,43869775;6,732423623;5,868734726;5,414350595;6,119143516;6,475868748;5,363780421
4,730754902;2,707887375;2,00168453;3,021660138;4,88742947;6,43869775;6,732423623;5,868734726;5,414350595;6,119143516;6,475868748
5,871014956;4,730754902;2,707887375;2,00168453;3,021660138;4,88742947;6,43869775;6,732423623;5,868734726;5,414350595;6,119143516
