"YM_L1";"YM_L2";"YM_L3";"YM_L4";"YM_L5";"YM_L6";"YM_L7";"YM_L8";"YM_L9";"YM_L10";"YM_L11"
-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213;-2,813083322
0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247;-1,203336213
1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642;1,659593247
0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884;3,298334642
-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213;1,594553884
-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387;-2,680743213
-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515;-3,676160387
-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028;0,381990515
0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124;2,334301028
0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477;-0,596033124
0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514;-2,02694477
-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671;0,430404514
-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943;1,51235671
-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426;0,26153943
-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399;-0,360655426
0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782;-0,702645399
0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256;-0,816690782
-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676;-0,062779256
-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394;0,129989676
1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771;0,195877394
0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296;0,519948771
-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065;-0,204494296
-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649;-1,008372065
-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655;-0,857896649
-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309;-0,386742655
0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996;0,52408309
1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381;0,617573996
0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751;-0,960021381
1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606;-0,758176751
0,647139459;1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468;1,360232606
-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087;0,933712468
0,816652584;-0,171825368;0,647139459;1,039446857;0,66475404;1,072128184;0,751077332;-0,472721294;-0,850620145;-0,99459919;-0,736060087
