"YS_L1";"YS_L2";"YS_L3";"YS_L4";"YS_L5";"YS_L6";"YS_L7";"YS_L8";"YS_L9";"YS_L10";"YS_L11"
0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383;0,048690937;0,624225771;0,07826047;0,130752216;0,329021905;-1,039728432
1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383;0,048690937;0,624225771;0,07826047;0,130752216;0,329021905
0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383;0,048690937;0,624225771;0,07826047;0,130752216
0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383;0,048690937;0,624225771;0,07826047
0,414551355;0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383;0,048690937;0,624225771
-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383;0,048690937
-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739;-0,403120383
-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313;-0,088633739
0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915;-0,573370313
-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252;0,061096546;-1,125314915
0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252;0,061096546
1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588;1,09071252
-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851;0,509564588
-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355;0,064431851
-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489;0,414551355
0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035;-0,377603489
-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519;-1,296929035
-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484;-0,405073519
0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819;0,134224484
-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154;-0,420419819
0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479;0,580554154
0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808;1,204103479
-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683;-0,295656808
-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367;-1,042342683
-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268;-0,089540367
-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245;0,075417268
-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287;-1,144144245
-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422;-0,562135287
-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809;0,072545422
0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134;-0,371451809
0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358;0,718116134
-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527;0,588671358
-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906;-0,793262527
-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933;-0,839052906
-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493;-0,417689933
-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002;-0,306451493
0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189;-0,563683002
0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524;-0,735381189
0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368;-0,093732524
-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026;0,675760368
-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916;0,159732026
-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759;-0,565165916
-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809;-0,584515759
-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362;-0,674283809
0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605;-0,494125362
-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356;-0,038780605
-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357;0,121007356
0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513;0,375661357
-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733;0,243443513
-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274;-0,285968733
-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457;-0,57364274
-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496;-0,613313457
-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283;-0,971787496
-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501;-0,533479283
0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978;0,240200501
0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534;-0,511250978
-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622;-0,533315534
-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525;0,202821622
-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265;-0,041185525
-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605;-0,413283265
-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476;-0,20152605
-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386;-0,056032476
-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891;-0,48884386
-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489;-0,279728891
0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635;0,118001489
-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001;0,056824635
-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128;-0,193842001
-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261;-0,248566128
0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386;-0,172649261
-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406;-0,335897386
-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527;-0,449580406
0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567;-0,509354527
-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792;-0,491349567
-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222;-0,030499792
-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252;0,439855222
-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482;-0,289340252
-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775;-0,927083482
-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255;-0,16571775
-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384;0,065420255
-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034;-0,567235384
0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324;-0,347976034
-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993;0,117666324
-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998;-0,237689993
0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945;-0,257330998
-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783;-0,059141945
-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958;-0,514628783
1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411;-0,511143958
-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837;-0,06108411
-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072;-0,733987837
0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156;-0,222298072
0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605;0,649305156
0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856;-0,416608605
0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248;-0,245854856
-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922;0,097790248
-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715;-1,292019922
-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466;-0,511998715
0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486;1,28017466
0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805;-0,091565486
-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194;-0,912841805
-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691;0,159168194
1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293;0,09468691
0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804;0,385350293
-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366;0,570052804
0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259;-0,236439366
0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114;-0,788291259
-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568;-0,389007114
0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587;0,824276568
1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887;0,819226587
0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764;-1,162655887
-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768;-0,759749764
0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624;1,3014768
0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743;0,705640624
0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691;-0,46755743
0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988;0,46346691
-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432;0,053817988
-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093;-0,868491432
0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313;0,053226093
0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453;1,146071313
0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282;0,205149453
-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437;-0,554226282
-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042;0,211422437
1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667;0,325448042
1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927;0,284597667
-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637;0,702712927
-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732;-0,612710637
1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443;-1,349181732
0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726;0,273458443
-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046;0,912760726
-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585;0,27735046
0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481;-0,503964585
0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281;-0,398365481
0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445;1,085066281
0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113;1,411833445
0,20717138;0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908;-0,243965113
-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453;-0,150184908
-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436;1,0822453
0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516;0,436437436
0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044;-0,483092516
0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156;0,241234128;-0,271726044
0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156;0,241234128
0,767514675;0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848;0,312966156
-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579;0,421335848
-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138;0,877349579
0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858;0,20717138
-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483;-0,794237858
-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649;0,634357667;-0,218075483
-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649;0,634357667
0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716;0,365984649
-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422;0,064930716
-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675;0,871055422
-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407;0,767514675
-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509;-0,423172407
0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193;-0,56116509
-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078;0,209766193
-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079;-0,088820078
-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668;-0,749049079
-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247;-0,364637668
-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073;0,026021247
-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987;-0,239267073
-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034;-0,613639987
-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571;-1,002774034
-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306;-0,173284571
-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204;0,853756306
1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099;-0,157285204
-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519;-1,459466099
-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783;-1,062263519
-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374;-0,380877783
0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163;-0,565145374
-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679;-0,806149163
-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239;-1,252509679
-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195;-1,852602239
0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812;-1,83445195
-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386;-0,388944812
-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907;1,069240386
-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665;-1,627007907
-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788;-3,644370665
-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323;-0,886865788
-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242;0,926861323
-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724;-1,00740242
0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331;-1,604153724
0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221;-0,278130331
-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464;0,003894221
-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889;-0,511520464
0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958;-0,228665889
1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519;-0,105268958
0,692393352;1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514;-1,004810519
0,228585417;0,692393352;1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063;-1,584437514
0,234438291;0,228585417;0,692393352;1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516;-1,224116063
0,614260208;0,234438291;0,228585417;0,692393352;1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175;-0,442383516
1,213119654;0,614260208;0,234438291;0,228585417;0,692393352;1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147;0,11772175
0,748521093;1,213119654;0,614260208;0,234438291;0,228585417;0,692393352;1,366312296;0,905819235;-0,507900454;-0,286302609;0,359554147
