"YW_L1";"YW_L2";"YW_L3";"YW_L4";"YW_L5";"YW_L6";"YW_L7";"YW_L8";"YW_L9";"YW_L10";"YW_L11"
3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309;-0,985455938
4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616;-3,218909309
-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451;1,398408616
-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531;4,615157451
0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945;-3,746100531
-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183;-9,938216945
-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194;-4,194811183
-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139;2,94804194
-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767;-0,512743139
-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647;-4,265482767
-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573;3,522388647
-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461;4,103892573
1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746;-3,176008461
2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142;-0,330723746
-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883;0,480302142
-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499;-4,28460883
-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451;-1,616536499
-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903;-0,813246451
-2,008329692;-3,173764368;-2,671763767;-4,899341981;-2,398207284;2,680206032;1,169571418;-1,346152802;-1,852965467;-4,259655906;-5,097033903
