"YN_L1";"YN_L2";"YN_L3";"YN_L4";"YN_L5";"YN_L6";"YN_L7";"YN_L8";"YN_L9";"YN_L10";"YN_L11"
-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874;-1,308987605;-1,392152708;-1,552250995;-1,90297856;-2,357445971;-1,40709055
-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874;-1,308987605;-1,392152708;-1,552250995;-1,90297856;-2,357445971
-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874;-1,308987605;-1,392152708;-1,552250995;-1,90297856
-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874;-1,308987605;-1,392152708;-1,552250995
-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874;-1,308987605;-1,392152708
-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874;-1,308987605
-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533;-1,581917874
-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863;-1,599903533
-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196;0,078126863
-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565;-1,410855196
-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488;-4,427418565
-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836;-4,050502488
-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417;-5,407799836
-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462;-6,497289417
-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084;-3,887386462
-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043;-2,253377084
-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067;-1,744562043
-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854;-1,167528067
-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196;-2,847881854
-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056;-4,640940196
-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257;-2,423446056
-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761;-2,309530257
-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953;-5,719966761
-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734;-6,531423953
-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861;-5,287037734
-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419;-4,550748861
-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469;-4,163994419
-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151;-4,332055469
-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953;-5,454460151
-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619;-6,492136953
-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227;-5,693435619
-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963;-4,151474227
-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843;-2,537778963
-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978;-3,709592843
-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365;-5,861489978
-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857;-5,151076365
-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307;-4,769976857
-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499;-7,199232307
-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663;-9,059093499
-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736;-6,341499663
-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973;-4,300120736
-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558;-7,10946973
-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523;-8,446153558
-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161;-5,483430523
-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409;-1,186255161
0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305;-1,143429409
0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917;-4,456767305
0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318;-7,13401917
-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637;-8,002197318
-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841;-5,725161637
-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167;-2,992180841
-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139;-2,875683167
1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597;-3,801945139
1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573;-3,032277597
1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395;-1,098235573
2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298;0,000460395
1,542349029;2,24289879;1,60267632;1,555881047;1,760113864;-0,3987294;-1,666578525;-1,169770499;-1,321839484;0,006944931;0,949260298
