"YA_L1";"YA_L2";"YA_L3";"YA_L4";"YA_L5";"YA_L6";"YA_L7";"YA_L8";"YA_L9";"YA_L10";"YA_L11"
-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197;-2,414904312
-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288;-3,602358197
-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305;-1,110649288
-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228;-2,342212305
-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903;-1,482506228
-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328;-1,455059903
-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312;-1,408180328
-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442;-1,798879312
-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827;-1,597214442
-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476;-2,081428827
-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734;-1,635400476
-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244;-3,279294734
-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132;-3,738547244
-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473;-2,776346132
-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814;-1,921093473
-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622;-2,113893814
-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995;-2,197380622
-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227;-3,204422995
-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636;-3,562648227
-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693;-3,51754636
-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131;-2,72100693
-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185;-2,741940131
-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031;-1,219354185
1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258;-2,2390031
2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893;-0,976785258
1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001;-1,156495893
2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759;-0,550328001
1,77160646;2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664;-2,984794759
0,184953419;1,77160646;2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382;-3,620644664
1,144468724;0,184953419;1,77160646;2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964;-2,711023382
0,976233582;1,144468724;0,184953419;1,77160646;2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035;-1,129539964
0,45349241;0,976233582;1,144468724;0,184953419;1,77160646;2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234;-0,237259035
0,871825828;0,45349241;0,976233582;1,144468724;0,184953419;1,77160646;2,223746368;1,302198212;2,463464075;1,092218427;-0,69773234
0,980339797;0,871825828;0,45349241;0,976233582;1,144468724;0,184953419;1,77160646;2,223746368;1,302198212;2,463464075;1,092218427
1,461713671;0,980339797;0,871825828;0,45349241;0,976233582;1,144468724;0,184953419;1,77160646;2,223746368;1,302198212;2,463464075
1,386994794;1,461713671;0,980339797;0,871825828;0,45349241;0,976233582;1,144468724;0,184953419;1,77160646;2,223746368;1,302198212
1,705355573;1,386994794;1,461713671;0,980339797;0,871825828;0,45349241;0,976233582;1,144468724;0,184953419;1,77160646;2,223746368
-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797;0,871825828;0,45349241;0,976233582;1,144468724;0,184953419;1,77160646
-1,703948413;-0,259291274;1,705355573;1,386994794;1,461713671;0,980339797;0,871825828;0,45349241;0,976233582;1,144468724;0,184953419
