"Y";"Y_L1";"Y_L2";"Y_L3";"Y_L4";"Y_L5";"Y_L6";"Y_L7";"Y_L8";"Y_L9";"Y_L10";"Y_L11";"F1";"F1_L1";"F1_L2";"F1_L3";"F1_L4";"F1_L5";"F1_L6";"F1_L7";"F1_L8";"F1_L9";"F1_L10";"F1_L11";"F2";"F2_L1";"F2_L2";"F2_L3";"F2_L4";"F2_L5";"F2_L6";"F2_L7";"F2_L8";"F2_L9";"F2_L10";"F2_L11";"F3";"F3_L1";"F3_L2";"F3_L3";"F3_L4";"F3_L5";"F3_L6";"F3_L7";"F3_L8";"F3_L9";"F3_L10";"F3_L11";"F4";"F4_L1";"F4_L2";"F4_L3";"F4_L4";"F4_L5";"F4_L6";"F4_L7";"F4_L8";"F4_L9";"F4_L10";"F4_L11";"F5";"F5_L1";"F5_L2";"F5_L3";"F5_L4";"F5_L5";"F5_L6";"F5_L7";"F5_L8";"F5_L9";"F5_L10";"F5_L11";"F6";"F6_L1";"F6_L2";"F6_L3";"F6_L4";"F6_L5";"F6_L6";"F6_L7";"F6_L8";"F6_L9";"F6_L10";"F6_L11";"F7";"F7_L1";"F7_L2";"F7_L3";"F7_L4";"F7_L5";"F7_L6";"F7_L7";"F7_L8";"F7_L9";"F7_L10";"F7_L11";"F8";"F8_L1";"F8_L2";"F8_L3";"F8_L4";"F8_L5";"F8_L6";"F8_L7";"F8_L8";"F8_L9";"F8_L10";"F8_L11";"MEU1";"MEU1_L1";"MEU1_L2";"MEU1_L3";"MEU1_L4";"MEU1_L5";"MEU1_L6";"MEU1_L7";"MEU1_L8";"MEU1_L9";"MEU1_L10";"MEU1_L11";"MEU3";"MEU3_L1";"MEU3_L2";"MEU3_L3";"MEU3_L4";"MEU3_L5";"MEU3_L6";"MEU3_L7";"MEU3_L8";"MEU3_L9";"MEU3_L10";"MEU3_L11";"MEU12";"MEU12_L1";"MEU12_L2";"MEU12_L3";"MEU12_L4";"MEU12_L5";"MEU12_L6";"MEU12_L7";"MEU12_L8";"MEU12_L9";"MEU12_L10";"MEU12_L11";"FEU1";"FEU1_L1";"FEU1_L2";"FEU1_L3";"FEU1_L4";"FEU1_L5";"FEU1_L6";"FEU1_L7";"FEU1_L8";"FEU1_L9";"FEU1_L10";"FEU1_L11";"FEU3";"FEU3_L1";"FEU3_L2";"FEU3_L3";"FEU3_L4";"FEU3_L5";"FEU3_L6";"FEU3_L7";"FEU3_L8";"FEU3_L9";"FEU3_L10";"FEU3_L11";"FEU12";"FEU12_L1";"FEU12_L2";"FEU12_L3";"FEU12_L4";"FEU12_L5";"FEU12_L6";"FEU12_L7";"FEU12_L8";"FEU12_L9";"FEU12_L10";"FEU12_L11"
0,061;-0,08;0,07;0,186;0,435;0,34;0,405;0,232;0,0709999999999999;-0,0900000000000001;-0,192;-0,22;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;-0,080642913;0,198297865;0,55540398;0,934596141;0,973458046;1,241415966;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,250192972;0,252813524;0,273777103;0,275308056;0,173447051;0,193146289;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;0,163127394;-0,029475778;-0,038945524;-0,310311875;-0,075376606;-0,296615466;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,284387419;-0,530453545;-0,654161777;-0,85619869;-1,155882084;-1,058955666;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,822753514;1,007659469;1,101397051;0,933034435;0,94673523;0,512093276;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;1,030431805;0,795976297;0,638939664;0,301129127;-0,185528042;-0,491924535;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;0,244423471;0,208910564;0,144699477;0,323300921;0,231321455;0,312764216;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;-0,558157031;-0,650765914;-0,440806929;-0,464795938;-0,224492533;0,116152062;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;6,891308589;6,897342503;6,902571297;6,893712071;6,861816175;6,817941187;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;8,516635191;8,51987022;8,52152798;8,510017234;8,480998107;8,443832676;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,393638161;10,399276872;10,403425966;10,403992758;10,397775625;10,389737712;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;8,587785701;8,48193274;8,394786418;8,324604649;8,279138154;8,256927936;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;9,561152095;9,475306564;9,404889864;9,347868034;9,31010478;9,291075162;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839;11,196170166;11,165783946;11,141091706;11,120899808;11,106908709;11,099162132
0,308;0,061;-0,08;0,07;0,186;0,435;0,34;0,405;0,232;0,0709999999999999;-0,0900000000000001;-0,192;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;-0,080642913;0,198297865;0,55540398;0,934596141;0,973458046;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,250192972;0,252813524;0,273777103;0,275308056;0,173447051;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;0,163127394;-0,029475778;-0,038945524;-0,310311875;-0,075376606;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,284387419;-0,530453545;-0,654161777;-0,85619869;-1,155882084;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,822753514;1,007659469;1,101397051;0,933034435;0,94673523;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;1,030431805;0,795976297;0,638939664;0,301129127;-0,185528042;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;0,244423471;0,208910564;0,144699477;0,323300921;0,231321455;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;-0,558157031;-0,650765914;-0,440806929;-0,464795938;-0,224492533;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;6,891308589;6,897342503;6,902571297;6,893712071;6,861816175;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;8,516635191;8,51987022;8,52152798;8,510017234;8,480998107;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,393638161;10,399276872;10,403425966;10,403992758;10,397775625;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;8,587785701;8,48193274;8,394786418;8,324604649;8,279138154;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;9,561152095;9,475306564;9,404889864;9,347868034;9,31010478;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839;11,196170166;11,165783946;11,141091706;11,120899808;11,106908709
0,369;0,308;0,061;-0,08;0,07;0,186;0,435;0,34;0,405;0,232;0,0709999999999999;-0,0900000000000001;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;-0,080642913;0,198297865;0,55540398;0,934596141;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,250192972;0,252813524;0,273777103;0,275308056;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;0,163127394;-0,029475778;-0,038945524;-0,310311875;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,284387419;-0,530453545;-0,654161777;-0,85619869;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,822753514;1,007659469;1,101397051;0,933034435;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;1,030431805;0,795976297;0,638939664;0,301129127;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;0,244423471;0,208910564;0,144699477;0,323300921;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;-0,558157031;-0,650765914;-0,440806929;-0,464795938;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;6,891308589;6,897342503;6,902571297;6,893712071;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;8,516635191;8,51987022;8,52152798;8,510017234;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,393638161;10,399276872;10,403425966;10,403992758;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;8,587785701;8,48193274;8,394786418;8,324604649;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;9,561152095;9,475306564;9,404889864;9,347868034;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839;11,196170166;11,165783946;11,141091706;11,120899808
0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;0,34;0,405;0,232;0,0709999999999999;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;-0,080642913;0,198297865;0,55540398;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,250192972;0,252813524;0,273777103;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;0,163127394;-0,029475778;-0,038945524;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,284387419;-0,530453545;-0,654161777;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,822753514;1,007659469;1,101397051;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;1,030431805;0,795976297;0,638939664;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;0,244423471;0,208910564;0,144699477;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;-0,558157031;-0,650765914;-0,440806929;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;6,891308589;6,897342503;6,902571297;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;8,516635191;8,51987022;8,52152798;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,393638161;10,399276872;10,403425966;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;8,587785701;8,48193274;8,394786418;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;9,561152095;9,475306564;9,404889864;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839;11,196170166;11,165783946;11,141091706
0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;0,34;0,405;0,232;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;-0,080642913;0,198297865;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,250192972;0,252813524;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;0,163127394;-0,029475778;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,284387419;-0,530453545;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,822753514;1,007659469;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;1,030431805;0,795976297;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;0,244423471;0,208910564;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;-0,558157031;-0,650765914;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;6,891308589;6,897342503;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;8,516635191;8,51987022;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,393638161;10,399276872;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;8,587785701;8,48193274;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;9,561152095;9,475306564;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839;11,196170166;11,165783946
1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;0,34;0,405;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;-0,080642913;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,250192972;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;0,163127394;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,284387419;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,822753514;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;1,030431805;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;0,244423471;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;-0,558157031;6,579179556;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;6,891308589;8,215093543;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;8,516635191;10,235505048;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,393638161;9,930112342;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;8,587785701;10,682191165;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;9,561152095;11,63704843;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839;11,196170166
0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;0,34;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;-0,270984888;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,306027672;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;0,136482287;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,291847526;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,781808766;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,965696135;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,065343403;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;-0,65230314;6,569015726;6,579179556;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;6,883488031;8,200890205;8,215093543;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;8,510786513;10,225179732;10,235505048;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,386772131;10,031350576;9,930112342;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;8,721565273;10,768178031;10,682191165;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;9,670091236;11,672150636;11,63704843;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112;11,234687839
1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;0,435;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;-0,123795194;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,262983344;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;0,19736373;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;-0,583963477;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;0,478855828;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,729309734;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;0,115943607;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;-0,431312171;6,569788706;6,569015726;6,579179556;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;6,871233849;8,195871152;8,200890205;8,215093543;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;8,499044069;10,218863249;10,225179732;10,235505048;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,37714412;10,102287807;10,031350576;9,930112342;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;8,850457153;10,830715234;10,768178031;10,682191165;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;9,775497823;11,70039246;11,672150636;11,63704843;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609;11,273124112
1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;0,186;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;-0,280658596;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,429337916;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;0,107209967;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;-0,398011822;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;0,318857698;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,89520374;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;0,07048372;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;-0,41683406;6,582627266;6,569788706;6,569015726;6,579179556;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;6,865398575;8,20207612;8,195871152;8,200890205;8,215093543;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;8,491825654;10,216342066;10,218863249;10,225179732;10,235505048;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,370799545;10,183061027;10,102287807;10,031350576;9,930112342;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;8,954827372;10,899900395;10,830715234;10,768178031;10,682191165;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;9,863223397;11,72953916;11,70039246;11,672150636;11,63704843;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343;11,308211609
1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;0,07;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;-0,393726379;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,457686235;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;0,259998835;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;-0,523386565;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;0,3698305;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,884042954;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;0,151109288;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;-0,596141722;6,591922452;6,582627266;6,569788706;6,569015726;6,579179556;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;6,857162125;8,206086396;8,20207612;8,195871152;8,200890205;8,215093543;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;8,481237688;10,212140403;10,216342066;10,218863249;10,225179732;10,235505048;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,364470676;10,29254183;10,183061027;10,102287807;10,031350576;9,930112342;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;9,041258402;10,988629222;10,899900395;10,830715234;10,768178031;10,682191165;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;9,937841909;11,761753366;11,72953916;11,70039246;11,672150636;11,63704843;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035;11,341037343
1,838;1,466;1,308;1,204;0,98;1,023;0,741;0,614;0,369;0,308;0,061;-0,08;-2,085046297;-1,731797061;-1,668513393;-1,512114098;-1,270550798;-1,392801249;-1,45364616;-1,577009124;-1,328371441;-1,269599946;-0,800232157;-0,69323498;0,414245853;0,495121727;0,631642138;0,630731117;0,533125831;0,42541329;0,28143278;0,466255256;0,637964342;0,543125551;0,475358784;0,648144203;0,845199286;0,762078592;0,735195853;0,827225412;0,665945521;0,910183978;0,989961834;1,069629787;0,752191567;0,78794119;0,434339906;0,2940085;-0,608910866;-0,686441228;-0,539591962;-0,779985569;-0,617133667;-0,415437922;-0,222208646;-0,282115988;-0,246383845;-0,33542644;-0,452631173;-0,649739148;0,23750074;0,153911512;0,041693656;-0,00405943999999999;-0,241782104;-0,308344112;-0,219556407;0,058490587;0,049962356;0,210235893;0,108158654;0,313134606;-0,215819914;-0,156834809;-0,014441345;0,00157303900000001;0,017639515;0,194306365;0,4258355;0,594104506;0,770986596;0,80989334;0,67639863;0,719977218;0,390801601;0,579501396;0,551969941;0,787737984;0,491782758;0,45884996;0,326718474;0,22309635;0,361028943;0,342764606;0,073567684;0,172185582;-0,124426239;-0,362970079;-0,332785409;-0,300264324;-0,355972027;-0,365258173;-0,675925434;-0,41829649;-0,371687814;-0,47312946;-0,452213801;-0,375842088;6,59793316;6,591922452;6,582627266;6,569788706;6,569015726;6,579179556;6,60001574;6,634186087;6,690192293;6,754177724;6,807299588;6,838212044;8,207890945;8,206086396;8,20207612;8,195871152;8,200890205;8,215093543;8,236823627;8,271193678;8,322514651;8,379928525;8,430631247;8,461524397;10,206780753;10,212140403;10,216342066;10,218863249;10,225179732;10,235505048;10,250037514;10,27006519;10,295400917;10,320344456;10,343002535;10,356550094;10,397943542;10,29254183;10,183061027;10,102287807;10,031350576;9,930112342;9,787036824;9,652368936;9,507711444;9,374463328;9,248639243;9,139288365;11,0741236;10,988629222;10,899900395;10,830715234;10,768178031;10,682191165;10,564639872;10,452094725;10,331991691;10,220009454;10,114255787;10,02136861;11,792511789;11,761753366;11,72953916;11,70039246;11,672150636;11,63704843;11,593162638;11,549273496;11,50284347;11,458017583;11,415338823;11,376614035
